Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL
gameboy-advance,Need for Speed Underground,2003-12-18,Everyone,Electronic Arts,Unkown,Racing,014633147346,2407,Unkown,https://www.pricecharting.com/game/gameboy-advance/need-for-speed-underground
gameboy-advance,Need for Speed Underground 2,2004-11-15,Everyone,Electronic Arts,Unkown,Racing,014633148466,2408,Unkown,https://www.pricecharting.com/game/gameboy-advance/need-for-speed-underground-2
gameboy-advance,NFL Blitz 2002,2001-09-01,Everyone,Unkown,Unkown,Football,031719198511,2410,Unkown,https://www.pricecharting.com/game/gameboy-advance/nfl-blitz-2002
gameboy-advance,NFL Blitz 2003,2002-08-01,Everyone,Midway,Unkown,Football,031719198702,2411,Unkown,https://www.pricecharting.com/game/gameboy-advance/nfl-blitz-2003
gameboy-advance,NHL 2002,2002-03-07,Everyone,EA Sports,Unkown,Sports,014633144840,2412,Unkown,https://www.pricecharting.com/game/gameboy-advance/nhl-2002
gameboy-advance,NHL Hitz 2003,2002-10-01,Everyone,Midway,Unkown,Sports,031719191086,2413,Unkown,https://www.pricecharting.com/game/gameboy-advance/nhl-hitz-2003
gameboy-advance,Nickelodeon 4 Games on One Game Pack,2007-03-01,Everyone,Unkown,Unkown,Action & Adventure,785138322445,10404,Unkown,https://www.pricecharting.com/game/gameboy-advance/nickelodeon-4-games-on-one-game-pack
gameboy-advance,Nickelodeon All Grown Up Express Yourself,2005-03-01,Everyone,THQ,Unkown,Action & Adventure,785138321714,2414,Unkown,https://www.pricecharting.com/game/gameboy-advance/nickelodeon-all-grown-up-express-yourself
gameboy-advance,Nicktoons Attack of the Toybots,2007-10-23,Everyone,THQ,Firemint,Action & Adventure,785138322582,10250,Unkown,https://www.pricecharting.com/game/gameboy-advance/nicktoons-attack-of-the-toybots
gameboy-advance,Nicktoons Battle for Volcano Island,2006-10-24,Everyone,THQ,Unkown,Action & Adventure,785138322391,11655,Unkown,https://www.pricecharting.com/game/gameboy-advance/nicktoons-battle-for-volcano-island
gameboy-advance,Nicktoons Freeze Frame Frenzy,2004-09-27,Everyone,Unkown,Unkown,Action & Adventure,785138321691,7408,Unkown,https://www.pricecharting.com/game/gameboy-advance/nicktoons-freeze-frame-frenzy
gameboy-advance,Nicktoons Racing,2002-06-14,Everyone,Atari,Unkown,Racing,742725234932,2416,Unkown,https://www.pricecharting.com/game/gameboy-advance/nicktoons-racing
gameboy-advance,Nicktoons Unite,2005-10-27,Everyone,THQ,Unkown,Action & Adventure,785138321868,2417,Unkown,https://www.pricecharting.com/game/gameboy-advance/nicktoons-unite
gameboy-advance,Night Trap,2023-04-01,Rating Pending,Limited Run Games,Screaming Villains,Horror,Unkown,5167309,Unkown,https://www.pricecharting.com/game/gameboy-advance/night-trap
gameboy-advance,Nightmare Before Christmas: The Pumpkin King,2006-09-08,Everyone,Disney,Unkown,Action & Adventure,712725001582,10970,Unkown,https://www.pricecharting.com/game/gameboy-advance/nightmare-before-christmas-the-pumpkin-king
gameboy-advance,Ninja Five O,2003-04-22,Everyone,Konami,Unkown,Action & Adventure,083717500278,2419,Unkown,https://www.pricecharting.com/game/gameboy-advance/ninja-five-o
gameboy-advance,No Rules Get Phat,2001-11-25,Teen,TDK,Unkown,Action & Adventure,739069625021,2420,Unkown,https://www.pricecharting.com/game/gameboy-advance/no-rules-get-phat
gameboy-advance,Noddy A Day in Toyland,2006-10-16,Everyone,American Game Factory,Unkown,Action & Adventure,855433001175,11791,Unkown,https://www.pricecharting.com/game/gameboy-advance/noddy-a-day-in-toyland
gameboy-advance,Oddworld Munch's Oddysee,2003-09-24,Everyone,THQ,Oddworld Inhabitants,Action & Adventure,785138321417,2421,Unkown,https://www.pricecharting.com/game/gameboy-advance/oddworld-munch's-oddysee
gameboy-advance,One Piece,2005-09-01,Everyone 10+,Bandai,Unkown,Platformer,045557182038,2422,Unkown,https://www.pricecharting.com/game/gameboy-advance/one-piece
gameboy-advance,Onimusha Tactics,2003-11-11,Teen,Capcom,Unkown,RPG,013388280131,2423,Unkown,https://www.pricecharting.com/game/gameboy-advance/onimusha-tactics
gameboy-advance,Open Season,2006-09-19,Everyone,Ubisoft,Unkown,Action & Adventure,008888143130,10447,Unkown,https://www.pricecharting.com/game/gameboy-advance/open-season
gameboy-advance,Operation Armored Liberty,2003-10-31,Teen,MaJesco,Unkown,Action & Adventure,096427013211,2424,Unkown,https://www.pricecharting.com/game/gameboy-advance/operation-armored-liberty
gameboy-advance,Over the Hedge,2006-05-05,Everyone,Activision,Unkown,Action & Adventure,047875814578,2426,Unkown,https://www.pricecharting.com/game/gameboy-advance/over-the-hedge
gameboy-advance,Over the Hedge Hammy Goes Nuts,2006-10-10,Everyone,Activision,Unkown,Action & Adventure,047875816411,2427,Unkown,https://www.pricecharting.com/game/gameboy-advance/over-the-hedge-hammy-goes-nuts
gameboy-advance,Ozzy and Drix,2003-12-16,Everyone,Midway,Unkown,Action & Adventure,031719191338,2428,Unkown,https://www.pricecharting.com/game/gameboy-advance/ozzy-and-drix
gameboy-advance,Pac-Man Collection,2001-07-12,Everyone,Namco,Mass Media,Arcade,722674021111,2429,Unkown,https://www.pricecharting.com/game/gameboy-advance/pac-man-collection
gameboy-advance,Pac-Man Pinball,2005-05-01,Everyone,Namco,Unkown,Arcade,722674500081,2431,Unkown,https://www.pricecharting.com/game/gameboy-advance/pac-man-pinball
gameboy-advance,Pac-Man World,2004-11-17,Everyone,Namco,Unkown,Arcade,722674500012,2432,Unkown,https://www.pricecharting.com/game/gameboy-advance/pac-man-world
gameboy-advance,Pac-Man World 2,2005-10-09,Everyone,Destination Software,Unkown,Arcade,722674500210,2433,Unkown,https://www.pricecharting.com/game/gameboy-advance/pac-man-world-2
gameboy-advance,Paperboy & Rampage,2005-08-01,Everyone,Unkown,Unkown,Action & Adventure,802068100506,2434,Unkown,https://www.pricecharting.com/game/gameboy-advance/paperboy-&-rampage
gameboy-advance,"Paperboy, Rampage, Marble Madness, Klax",2005-01-30,Everyone,Midway,DSI Games,Compilation,802068100643,1109353,Unkown,https://www.pricecharting.com/game/gameboy-advance/paperboy-rampage-marble-madness-klax
gameboy-advance,Paws & Claws Pet Resort,2006-02-13,Everyone,Valuesoft,Unkown,Simulation,755142781040,11620,Unkown,https://www.pricecharting.com/game/gameboy-advance/paws-&-claws-pet-resort
gameboy-advance,Paws & Claws Pet Vet,2007-01-03,Everyone,Unkown,Unkown,Action & Adventure,785138322605,40265,Unkown,https://www.pricecharting.com/game/gameboy-advance/paws-&-claws-pet-vet
gameboy-advance,Paws and Claws Dogs and Cats Best Friends,2007-10-03,Unkown,THQ,Unkown,Simulation,785138322612,34004,Unkown,https://www.pricecharting.com/game/gameboy-advance/paws-and-claws-dogs-and-cats-best-friends
gameboy-advance,Peter Pan,2002-02-01,Everyone,Disney,Unkown,Action & Adventure,712725000936,2437,Unkown,https://www.pricecharting.com/game/gameboy-advance/peter-pan
gameboy-advance,Peter Pan The Motion Picture Event,2003-12-10,Everyone,Atari,Unkown,Action & Adventure,742725254220,10965,Unkown,https://www.pricecharting.com/game/gameboy-advance/peter-pan-the-motion-picture-event
gameboy-advance,Petz Hamsterz 2,2007-11-01,Everyone,Ubisoft,Unkown,Simulation,008888143901,10470,aka Petz: Hamsterz Life 2,https://www.pricecharting.com/game/gameboy-advance/petz-hamsterz-2
gameboy-advance,Petz Vet,2007-03-26,Everyone,Ubisoft,Unkown,Simulation,008888143536,10994,Unkown,https://www.pricecharting.com/game/gameboy-advance/petz-vet
gameboy-advance,Phalanx,2001-12-27,Everyone,Kemco,Unkown,Shoot'em Up,741648007050,2438,Unkown,https://www.pricecharting.com/game/gameboy-advance/phalanx
gameboy-advance,Phantasy Star Collection,2002-11-24,Everyone,THQ,Unkown,RPG,785138321271,2439,Unkown,https://www.pricecharting.com/game/gameboy-advance/phantasy-star-collection
gameboy-advance,Phil of the Future,2006-09-18,Everyone,Disney,Unkown,Action & Adventure,712725002596,10977,Unkown,https://www.pricecharting.com/game/gameboy-advance/phil-of-the-future
gameboy-advance,Piglet's Big Game,2003-02-02,Everyone,Disney,Unkown,Action & Adventure,712725001414,2440,Unkown,https://www.pricecharting.com/game/gameboy-advance/piglet's-big-game
gameboy-advance,Pinball E-Reader,2002-01-01,Unkown,Nintendo,Unkown,Other,045496732059,35850,Unkown,https://www.pricecharting.com/game/gameboy-advance/pinball-e-reader
gameboy-advance,Pinball of the Dead,2002-06-16,Teen,THQ,Unkown,Arcade,785138321028,2441,"Shoot, tilt, and flip your way across three boards filled with challenges, hidden horrors, and vile bosses in this action pinball game based on the House of the Dead series!",https://www.pricecharting.com/game/gameboy-advance/pinball-of-the-dead
gameboy-advance,Pinball Tycoon,2003-01-02,Everyone,Crave,Unkown,Arcade,893384000182,2442,Unkown,https://www.pricecharting.com/game/gameboy-advance/pinball-tycoon
gameboy-advance,Pink Panther Pinkadelic Pursuit,2003-01-01,Everyone,Dreamcatcher,Unkown,Action & Adventure,625904358905,11372,Unkown,https://www.pricecharting.com/game/gameboy-advance/pink-panther-pinkadelic-pursuit
gameboy-advance,Pinobee Wings of Adventure,2001-05-30,Everyone,Activision,Unkown,Action & Adventure,047875802476,2444,Unkown,https://www.pricecharting.com/game/gameboy-advance/pinobee-wings-of-adventure
gameboy-advance,Pirates of the Caribbean,2003-06-01,Everyone,Disney,Unkown,Action & Adventure,739069625229,2445,Unkown,https://www.pricecharting.com/game/gameboy-advance/pirates-of-the-caribbean
gameboy-advance,Pirates of the Caribbean Dead Man's Chest,2006-06-27,Everyone 10+,Disney,Unkown,Action & Adventure,712725002688,2446,Unkown,https://www.pricecharting.com/game/gameboy-advance/pirates-of-the-caribbean-dead-man's-chest
gameboy-advance,Pitfall Mayan Adventure,2001-06-10,Everyone,Majesco,Unkown,Action & Adventure,096427012450,2448,Unkown,https://www.pricecharting.com/game/gameboy-advance/pitfall-mayan-adventure
gameboy-advance,Pitfall The Lost Expedition,2004-02-18,Everyone,Activision,Unkown,Action & Adventure,047875805552,2447,"As the risk taking explore Pitfall Harry, you've got to rescue the members of a lost expedition, stop an evil high priest from unleashing revenge and help a princess fulfill her destiny! Good thing that's all in a days work for you!",https://www.pricecharting.com/game/gameboy-advance/pitfall-the-lost-expedition
gameboy-advance,Planet Monsters,2001-12-06,Everyone,Titus,Unkown,Action & Adventure,091493444617,2449,Unkown,https://www.pricecharting.com/game/gameboy-advance/planet-monsters
gameboy-advance,Planet of the Apes,2001-11-30,Everyone,Ubisoft,Unkown,Action & Adventure,008888140115,2450,Unkown,https://www.pricecharting.com/game/gameboy-advance/planet-of-the-apes
gameboy-advance,Pocket Dogs,2005-12-22,Everyone,O3 Entertainment,Unkown,Action & Adventure,873469006018,2453,Unkown,https://www.pricecharting.com/game/gameboy-advance/pocket-dogs
gameboy-advance,Pocket Professor KwikNotes,2006-03-01,Unkown,Unkown,Unkown,Educational,Unkown,33136,Unkown,https://www.pricecharting.com/game/gameboy-advance/pocket-professor-kwiknotes
gameboy-advance,Pocky and Rocky With Becky,2002-10-18,Everyone,Natsume,Altron,Shoot'em Up,719593020202,2454,Unkown,https://www.pricecharting.com/game/gameboy-advance/pocky-and-rocky-with-becky
gameboy-advance,Pokemon Emerald,2005-05-01,Everyone,Nintendo,Nintendo SPD,RPG,045496735302,2455,Unkown,https://www.pricecharting.com/game/gameboy-advance/pokemon-emerald
gameboy-advance,Pokemon FireRed,2004-09-01,Everyone,Nintendo,Game Freak,RPG,045496734114,2456,"Pokémon FireRed Version and Pokémon LeafGreen Version are 2004 remakes of the 1996 Game Boy role-playing video games Pokémon Red and Blue. They were developed by Game Freak, published by The Pokémon Company and Nintendo for the Game Boy Advance. FireRed and LeafGreen were first released in Japan in January 2004 and in North America and Europe in September and October 2004 respectively. The games are part of the third generation of the Pokémon video game series and hold the distinction of being the first enhanced remakes of previous games within the franchise.",https://www.pricecharting.com/game/gameboy-advance/pokemon-firered
gameboy-advance,Pokemon LeafGreen Version,2004-09-07,Everyone,Nintendo,Game Freak,RPG,045496734121,2458,Unkown,https://www.pricecharting.com/game/gameboy-advance/pokemon-leafgreen-version
gameboy-advance,Pokemon Mystery Dungeon Red Rescue Team,2006-09-18,Unkown,Nintendo,Unkown,RPG,045496737764,2460,Unkown,https://www.pricecharting.com/game/gameboy-advance/pokemon-mystery-dungeon-red-rescue-team
gameboy-advance,Pokemon Pinball Ruby and Sapphire,2003-08-01,Everyone,Nintendo,Unkown,Arcade,045496733308,2461,Unkown,https://www.pricecharting.com/game/gameboy-advance/pokemon-pinball-ruby-and-sapphire
gameboy-advance,Pokemon Ruby,2003-03-01,Everyone,Nintendo,Game Freak,RPG,045496732530,2462,Unkown,https://www.pricecharting.com/game/gameboy-advance/pokemon-ruby
gameboy-advance,Pokemon Sapphire,2003-03-01,Everyone,Nintendo,Unkown,RPG,045496732547,2463,Unkown,https://www.pricecharting.com/game/gameboy-advance/pokemon-sapphire
gameboy-advance,Polarium Advance,2006-11-13,Everyone,Atlus,Unkown,Puzzle,730865850242,11554,Unkown,https://www.pricecharting.com/game/gameboy-advance/polarium-advance
gameboy-advance,Polly Pocket Super Splash Island,2003-09-17,Everyone,Unkown,Unkown,Action & Adventure,020626720601,10244,Unkown,https://www.pricecharting.com/game/gameboy-advance/polly-pocket-super-splash-island
gameboy-advance,Pong / Asteroids / Yar's Revenge,2005-08-21,Everyone,"Destination Software, Inc",DSI Games,Arcade,802068100544,1985,Unkown,https://www.pricecharting.com/game/gameboy-advance/pong-asteroids-yar's-revenge
gameboy-advance,Pong / Asteroids / Yar's Revenge / Millipede / Super Breakout / Lunar Lander,1999-01-01,Everyone,DSI,Unkown,Arcade,802068100650,46393,Unkown,https://www.pricecharting.com/game/gameboy-advance/pong-asteroids-yar's-revenge-millipede-super-breakout-lunar-lander
gameboy-advance,Popeye Rush for Spinach,2005-04-24,Everyone,Namco,Magic Pockets,Action & Adventure,722674500203,10400,Unkown,https://www.pricecharting.com/game/gameboy-advance/popeye-rush-for-spinach
gameboy-advance,Power Rangers Dino Thunder,2004-09-01,Everyone,THQ,Unkown,Action & Adventure,785138321660,2465,Unkown,https://www.pricecharting.com/game/gameboy-advance/power-rangers-dino-thunder
gameboy-advance,Power Rangers Double Pack,2005-08-01,Everyone,Unkown,Unkown,Action & Adventure,785138321752,10401,Unkown,https://www.pricecharting.com/game/gameboy-advance/power-rangers-double-pack
gameboy-advance,Power Rangers Ninja Storm,2003-09-05,Everyone,THQ,Unkown,Action & Adventure,785138321509,2466,Unkown,https://www.pricecharting.com/game/gameboy-advance/power-rangers-ninja-storm
gameboy-advance,Power Rangers SPD,2005-09-01,Everyone 10+,THQ,Unkown,Action & Adventure,785138321813,2467,Unkown,https://www.pricecharting.com/game/gameboy-advance/power-rangers-spd
gameboy-advance,Power Rangers Time Force,2001-09-15,Everyone,THQ,Unkown,Action & Adventure,785138320816,2468,Unkown,https://www.pricecharting.com/game/gameboy-advance/power-rangers-time-force
gameboy-advance,Power Rangers Wild Force,2002-08-19,Everyone,THQ,Unkown,Action & Adventure,785138321097,2469,Unkown,https://www.pricecharting.com/game/gameboy-advance/power-rangers-wild-force
gameboy-advance,Powerpuff Girls Him and Seek,2002-10-29,Everyone,BAM,Unkown,Action & Adventure,682384320204,2470,Unkown,https://www.pricecharting.com/game/gameboy-advance/powerpuff-girls-him-and-seek
gameboy-advance,Powerpuff Girls Mojo Jojo-A-Gogo,2001-11-01,Everyone,BAM,Unkown,Action & Adventure,682384320013,2471,Unkown,https://www.pricecharting.com/game/gameboy-advance/powerpuff-girls-mojo-jojo-a-gogo
gameboy-advance,Powerpuff Girls Mojo Jojo / Dexter's Laboratory Deesaster Strikes,2003-05-01,Everyone,bam,Unkown,Action & Adventure,682384810118,11445,Unkown,https://www.pricecharting.com/game/gameboy-advance/powerpuff-girls-mojo-jojo-dexter's-laboratory-deesaster-strikes
gameboy-advance,Prehistorik Man,2001-10-16,Everyone,Titus,Unkown,Action & Adventure,091493542122,2472,Unkown,https://www.pricecharting.com/game/gameboy-advance/prehistorik-man
gameboy-advance,Prince of Persia Sands of Time,2003-10-30,Teen,Ubisoft Entertainment,Ubisoft,Action & Adventure,008888141594,2473,Unkown,https://www.pricecharting.com/game/gameboy-advance/prince-of-persia-sands-of-time
gameboy-advance,Princess Natasha: Student Secret Agent Princess,2006-10-02,Everyone,Destination Software,Unkown,Action & Adventure,802068100933,11729,Unkown,https://www.pricecharting.com/game/gameboy-advance/princess-natasha-student-secret-agent-princess
gameboy-advance,Punch King,2002-05-15,Everyone,Acclaim,Unkown,Sports,021481522980,10408,Unkown,https://www.pricecharting.com/game/gameboy-advance/punch-king
