Price_Date,PC_ID,Title,Loose_Price,CIB_Price,New_Price,Image_URL
2024-05-24,8565,Bases Loaded 2 Second Season,5.95,16.28,65.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97UgUdMix1AgxKlUFAjWr8QMXpY4f4wgSOmw7lR9_dSdygJTweLyjczdubcJ_NFCmSoq5L1mEOgeDGTDs-eyghL3-5UZ3NHGQ78BIIk_bQK700ujAmAUU1V6VPhqjVOLAj7dzRBeHsroqFXOIZTc6DqoFFzWA/60.jpg
2024-05-24,12199,Bases Loaded 3,7.08,25.01,153.11,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv966R22IG_qUxZjVDnCpAhAvvA5FmaVNWfKxc_rRpUCwVf6n5d3UycGyPHK-_Bdkf61_AMITezW3dUVzwH0VaZubKKmRQtk4lXN8bqtrstuoyC0-_gqoDcXtxK5m_f2SRv5zEUVg8xIubC3qwOQWwP3h776eLw/60.jpg
2024-05-24,8566,Bases Loaded 4,60.00,214.48,858.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95nKcMZHvMB7153yF4jQ7C_XESpkycsTSsdPQRo1qLHfblr2vhC6lOH7_dhXh4DfeL2GDvYCzXEwPYX6_VDGJo7YAtsp-b-uIsA-tIkJNegPNst2Tr3hS_nNHeQ3JbBDq6m4ggAV9G--dvEn4ghzm9j3e9QNQ/60.jpg
2024-05-24,8570,Batman: Return of the Joker,69.12,243.71,960.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96a1v2RsuNfTwqz0RpGjB3lavtKQF2z1PT8tNhHCgSY_SghucQB1RomPfYl95-gSFGfuAP8LwpYWZSRa6ClQYmGtnoICHw7KGpqV01GR8tDurpKOutDXhY9h6K9ajiar1HBCdM_SHyZF3zmtouxJy9oqKbqMA/60.jpg
2024-05-24,8574,Batman Returns,28.99,148.55,753.55,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96U30SZao5dFXySN5NkZqCJN-L0242Ru1Sr8k53TL23D9lEAY-ozM_VzuWQnl17mwpRs_Fe4ebItWesdlUS7RIRv2QDSFmXAjs5G0VpPy4sekeH1tBD31biKJBqt8kP-4DTC3ThdyaZ4X_STn4nZFpzUhy_Kw/60.jpg
2024-05-24,13844,Batman The Video Game,13.47,64.44,258.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97VwkXinoSSYUFA6fsCCh3KtDiYOYT6KHiK2yqnOoPVmtzXwaAag1xxYKrf85lLwYSoaqno7wAMpf3rcYcAJypjprg-asVGYhdCH90g7ofjL3rnbu7eMZ0zoQR5dvKXvLQPbBZn-8BBjB7VoWHBwNvD0qKdEg/60.jpg
2024-05-24,12200,Battle Chess,8.96,36.40,146.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97_I7hpbsYOSfjuUsh_H_4b90AOOfw7DchnP9u1m-2gJabD45y1VAQhIUwl29JDP-1pBAMDMCPr_fDrK_FxEUgdegICPUD9tpCdfZVdOTCJqiPNOVdxJp_ZsStsbcJn6eml1gxtBzu100pKT8H7HFy6XvNiNg/60.jpg
2024-05-24,12201,Battle of Olympus,16.31,56.95,499.01,https://commondatastorage.googleapis.com/images.pricecharting.com/af6d27b9f5077364208aa2c8221c6b314fa9e8780a83585feb90db38d577a9a0/60.jpg
2024-05-24,8582,Battleship,23.78,39.88,160.00,https://commondatastorage.googleapis.com/images.pricecharting.com/22aae4ae3663365fdcbd9c76c7446f5f0f01bd6332aba6c8d5430c5d56014500/60.jpg
2024-05-24,12202,Battletank,10.58,24.99,149.70,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96wdtcGi8CnW11ch6mQsHesrEccxbeaPrB2FJJ-7jGDQL_7Kdf0dywpO6vcdgrJqg6kviMSDcsld08EDseNTGYT-EzjZoNVkqSWV4osKcg9O1N-cvDeZxyIKNRZ0I-tDFUvObjrideaJZn-KsvyL0WAnfjTbQ/60.jpg
2024-05-24,8586,Battletoads,25.93,112.50,596.50,https://commondatastorage.googleapis.com/images.pricecharting.com/0ddca1460b458ce3825031126b4b9c616c088628a6c6033a5066c99b99fcb86d/60.jpg
2024-05-24,8588,Battletoads and Double Dragon The Ultimate Team,80.00,409.00,1636.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95FMRxOEOeVOqKVDn6xNxizq7n6L4wPc8_7Nae4tO5XLmPJirhsyHyT6Cy_Go9De3AhhCRX-F6f_PGAKaxLB9IM28p9h75FgGg2xMnMQrSAfYFbHgjCn-jlwL7eWgvLu6VDtAcy0zh2aazpgJiSGcfnUnvUjQ/60.jpg
2024-05-24,12203,Bee 52,19.99,55.50,99.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94hAEasJN_ICYr-3twkN7svJJw4MUMAsaj4m9Mie0zmgeLXwMI4FSQ-2T9oiaXtgNhq4mA8kUdbQ6YwcVDods5SBKmwg-2L_pzN5PeL7PYac-IO2hoMeI-G1cwbcJ-qA6Fpm63wqGOaT6e9UV0sE7Y2_DCoPA/60.jpg
2024-05-24,12204,BeetleJuice,39.53,169.49,678.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv945KQ1bOToCJiQZmU2I5rDpRIgNHUyvPLx00waNTKQ9GHfS1n2TBJegRBCopWoD6iEKtbU4PVzg71VTvIxqYdYFL2wq-x3PYdUdAW7acT0zsOGDezqNPGb4GnHFyE7Zwziri1bzbRfdRrstlVagroe-uSQQYQ/60.jpg
2024-05-24,8600,Best of the Best Championship Karate,47.74,224.19,897.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95CJCsjxb_r_2iayyXtWlDkdrF5e_oOkzPTeWHcNMEJz_lx3uqJFTWbVOD9HLLNNwzXvOVUHfEJs5GCG4Isw1qyodJtAcozIAwkSqbZSO0FFjNdUyjiQCQ9GG8FP7XkWv8BHmqXUsZ-l9N_sDgLl55BwMdMtA/60.jpg
2024-05-24,8603,Bible Adventures,19.15,53.82,143.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94yg_evKF9sOvLfEht9sc0kvAYCdgaOWWQ0_vfpj8MWxYWNFexE2p63VkPGB7tKxJ7Oj1uLqkVebbEN8FZdMKcqiejBVqbgg-bpoiE802PIFMmZT7QP1v3z397vGlpKa3rKPdOnkrBDZPnLB6qG1iTuiZa5-g/60.jpg
2024-05-24,12205,Bible Buffet,89.06,156.77,193.83,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95Vlm8QJSKOsD9262wryKVZBsdWOrK6rUEo9MP3vQOfVMe4cGZFH-bb4bUSo1deeHHNSA9wjsYaPEtyo1LlsJzP4EF7E029hVoiwIwNskZH85ypUQFUuNEl9yxwj1cbVLYAy8oD0C8fpmrG7eersngtJp9btA/60.jpg
2024-05-24,12106,Big Nose Freaks Out,152.54,203.45,280.88,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97CxLA-BDoMueFk_W4bk3pNRkxUNbbUAvNqrMgURAorevI7W3Na81hB3BPy7dqWJ28HXTgWhq0slzBaL2Jal9gHpKqNk0q1-qjmH7-JfDqD0zDZEjkmDcF-HevLI8rbtMOcu-NEYSg3-fciVxQvr1CeFQ9PnA/60.jpg
2024-05-24,16129,Big Nose the Caveman,16.39,49.88,108.13,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96OxV1cTjnqNMk-i1vILx6ZcJK_XzBuMxRd8oS8-ciu6RFtBf32l2pQvf0-xde_DW9zYnKKDyDNCd4n061iohjGLGOLZvZS85E3xbNH7XT_mY0P1vN1cHsVj1Q29KtjPL_OPH4eLyz8EmX-HLmSvcRCvJkXwg/60.jpg
2024-05-24,12206,Bigfoot,11.52,40.22,201.65,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95LowIn5zzpHNEkgF4rdtL6Ay_UtN1rU14eoizFTJHS46zkrTn3_lVqDxPQSjqv2PgREBUPEab691GTMcJgGETR2Sv1c2WbTeTvHyMj894uOi62RNWOnQzRx0B3GrxlR2wkI2OPY-iJGV-zFrAd0TR6fF5h_A/60.jpg
2024-05-24,8606,Bill and Ted's Excellent Video Game,12.06,55.68,230.27,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96s-ocKcduJI0R0vJiggPdEL9UPnhiBdfmLneEBbYKRcTWr19zpJr7laT_JdQWd6xcEVwhc8n1eqKYeIYYpGDzfBO6OUOokmuhm4aFFig2FJVFvV96cYEr-XmZH6431JIY-9D9DJ56_DcvBxhK2gc7_JEabfw/60.jpg
2024-05-24,8607,Bill Elliott's NASCAR Challenge,6.00,22.05,101.65,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95KkFFdyPSgBF_GCKZFVAUXZaR7UsormssTTBDVzNRzub2C1BJnJjcDB6X-eOwgo3xmgzaa-ooEuZyj63muzqmrOGuv47dpaA8xyz8rEdk3ZEzzNoH0PtNma9N8XlaKkFgyQ9MohObBn5jbaRqr8WxVYUKULw/60.jpg
2024-05-24,12107,Bionic Commando,11.87,72.52,810.24,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95ExbEUelFFb7khAXeHnYZQKunnXGCuGYigAViF8k5GVXR0oOawPRh_9Cpn7uuGIv4C6KFUzmPFAgn9IpYDBnhBvw1qBL2KGnx34FdJPUjqyyTffWqjGcSwk_hvHcbZVrqZm93HMConcxAFwcSfUatvba0MQA/60.jpg
2024-05-24,12108,Black Bass,9.05,28.13,158.89,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94fICnf9JDCZIYn82uok7R4aCb_-xrsuLGIpbMi9sm_Ge99p5E6Nkgev8loXaGxyk0JcEE1ocyFrpT1Gwfn3xUKKacBiUFLOfuPTGwQfvZFYNwT4ywzUf1-YSDL8GJN1PCJ7ZBjbBnOEkk5aFDgltgSYLg9eg/60.jpg
2024-05-24,12109,Blackjack,52.50,99.95,202.51,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94G4IsIULI8eHiJSHjZP5mHTNBP-j3VQAeW7qx8nEmS5RcCXjGVIA2bHzpQss1HJ8XQsEVYFxg29TzbwOhHUUEEn8IUWO0UFt-fjCy7TlIXHDwG0W8vvgagBeehUThqVF_9usNEIsXdmnxxWf_iQtYF7_xRiw/60.jpg
2024-05-24,8614,Blades of Steel,6.33,32.59,600.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97LgI7Bo4fkkdoOQxtGwR8T2oQHhxEI6EMfwdwrIZaLkQ8a1PfLWy7RIyNIlX8KEK4vWQFhU_r4owb-bqbnP31NO1J9CZtXnnacyb6ITFHF8k74I_OVn3NTg9X8E5MbtX0ntRf3K9oiETBmsnaeu-Erh82GcA/60.jpg
2024-05-24,12110,Blaster Master,10.46,45.20,412.77,https://commondatastorage.googleapis.com/images.pricecharting.com/4b294f2390a8412a90c19ef21098654965d5d308ca4eef1a65418840c7e3e70a/60.jpg
2024-05-24,4127082,Blazing Rangers,50.00,53.65,,https://commondatastorage.googleapis.com/images.pricecharting.com/5e943fe883e0109da3b8b1892772f6ff10a874cd9e845f33be59e3efe63607b7/60.jpg
2024-05-24,8625,Blue Marlin,15.50,66.52,266.00,https://commondatastorage.googleapis.com/images.pricecharting.com/a96c4915a79ee645a3f4addbdc068a5f74be73277a4f86b82b559d19c3a638c8/60.jpg
2024-05-24,8627,Blues Brothers,60.75,155.50,622.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97N5sGXGK7hiXMOuQl1nRDGDsGw1rQu5-lCSxzSDumb_gGj199W6SN8e2Gc4H1ISH7Zmi1Uwt_E6fODTr-4y8cjwibVMx_3a6_Xz3pfBXdSJZyeMM2NeyA-Iysdot3UP0Fzxme_plWMelvSgEj5si5V6-RHXw/60.jpg
2024-05-24,8628,Bo Jackson Baseball,10.77,29.31,147.57,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95mzfRcavXYmBkf0qBMYW7yeZyREV8b2GuIC2GuCjhWVQNyWowemNElIExgPr3a-CIP7lfMG05LngU5g1nPHYzLH5PQOsTB41nGZIFgJTczJtf58RCxml_2Umn1OcrppfYmgog5RWX9a9PKAzrH2ot8omOSuw/60.jpg
2024-05-24,12111,Bomberman,21.36,124.57,713.87,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97Gra2cUKqK6YC3NNApAppr_c1q3jACPHNHquEgdRciYow0FkeRykAa41mPN9_KoIU3WnErXDQsJT75181IqxkDir22ZRoCJw37XXNvpKiro7WFHdg6v0p8av8h-tYIvO_3yUAbenEMO26pqzfZK25snNjLvw/60.jpg
2024-05-24,8632,Bomberman II,165.98,380.51,750.01,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv952nWm-JfKZJ8kO0Zr5tcAiswByspfBGS4vlnQx7PyhXDOi9ckFJSxeX4NTOnTQdkBL0IA6tNNJjcKSMvROEfwvpCLVmA-ZnSIYdmBtaIRjChNS-EbVvhBlcTq2DJGbhDJ-7m0KVg-lpcbAlP4CUZmGRDdqKg/60.jpg
2024-05-24,8636,Bonk's Adventure,649.82,2118.12,8472.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94rCmAq7SNKdx4H_refVXLUI9x5vCLEho_giUVTu5t6zfDTJPuE0144VwJD0DCVzoFOK0m_taXm5JaM0KrMl1sVeU4odEYTDnd0Z7GegqzF1IGZm2IN3brVofDqCaxRD7QrwILWVA9DLoPG3UgrpU8wEkSYeg/60.jpg
2024-05-24,12112,Boulder Dash,18.00,78.96,177.65,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95RW8O8QIUnPdNUGeHivIYqG12N1GymZxP9EFw11L83xqZsrdT-6Za3mi5e85WYuC-NrLwvp8DbpnkbVl8snBHtUGVZm0xQ28mESIaEhaqM3PwWj2MYny9nMDVKodwpEtzqdSiAi_ZvrBX2oiSExEy-WB29lQ/60.jpg
2024-05-24,6206366,Bovinium Quest,,99.99,,https://commondatastorage.googleapis.com/images.pricecharting.com/6fff4aad0f28ac404e195d9e4b304a00361170aa53e9857515d959c0c74705a9/60.jpg
2024-05-24,8643,Bram Stoker's Dracula,60.06,129.50,518.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97mrEV2jRQqgv_UTA5i8CbjtSR_IOKnI5bpLmsFYp0B6harbPCsiFSbY807hfhF2rBEmZZ5XdGBQi7OszCRg7nTkso322yTpT796u7Pv2sUiBE9IU2NSs0r59kHpjTyH7EAFSCsvSgRCAiKCzwoH0bXUMEHKQ/60.jpg
2024-05-24,8645,Break Time The National Pool Tour,18.49,39.75,159.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96iG7mfjWkCyjTXTpN1HRjXz5sJxa78xXgfXOJ5_6EgpXVYKg-3slE8BQUJ3C8GkyzdzXmWv52Dh7wy8a_CwbOERRHVsNUs21DH-hJ9hV0dNnxyXM6kiBTjYkeWs9FQzsCI7gFm2BQ-6L3L4r0E9pX-9KsqBw/60.jpg
2024-05-24,12113,BreakThru,10.50,72.47,1571.89,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95992az7L6tZprRlbXijbqYONeXFJyFnwz16u7wDeSHrZHwuxLKpV9oJN5f-XnbG6rRtc4t-Ga79AJ-uflbtZm2EUzQ2ycx0Zyi3sVpQnvCLxCZ_RGthfgHO9xG17ZVGJDd6JnhyBVfDtm6gs0iSx7fB1MrjA/60.jpg
2024-05-24,14930,Bubble Bath Babes,1199.99,2400.45,2599.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94sFN3NehO5csXqrlHXIrxyYOU82uwhOugrbbNs6unHPheD5TFMrNf5cT5gIGG34y6mezel8dFgWU5cTzGqEH-1eHyMJaSHxx--3Cbl56QDTUWaO33ExZcz1tQnC5iYRhdHGxExlgbwDkrTt14sjWx7eUalzg/60.jpg
2024-05-24,11983,Bubble Bobble,19.97,98.17,393.00,https://commondatastorage.googleapis.com/images.pricecharting.com/9c0ec70700982bb50384b4e7f04dcabc11c9eafb69e6ebdffe1469a804fa09d4/60.jpg
2024-05-24,8654,Bubble Bobble Part 2,388.53,764.00,3056.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97gLyNlW49e1uWSNB7Q9jHiDW6dxkJmogfVJMQQzTTnZyZtyG-wHdJ_-F2pHQ56gxYPyECSZy6h_JBb_1zLRtXI_YaZOpco0UtA8S9LnJVaMiUa8-2uH54q6VxyJkftaRu49vu_nLbjepDcuxSCvPI_5vRdjg/60.jpg
2024-05-24,8658,Bucky O'Hare,149.00,638.28,1705.02,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95rXzPe8ql64mhmQI38O0eXibm4I6976_HYSxqQ55Ye1SGYsLC1h9OEDvxTxsCO_qqe9bmJYb7t-Ta9HC_YTVRpfyaIYSLuKiULFlMtWcLsrY-6Rl5oTWt65fjHaH5pa7HT9IggyqwBbKFwX7bB7YGuHyT_-w/60.jpg
2024-05-24,8661,Bugs Bunny Birthday Blowout,9.99,38.57,222.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94oHmQ5brc1VQX56P7vKaFspTah8h7UzJcSbz8Mh8cRh6saTXNwT5dQy5X3uUg4_Y1bdLsF2IXxbB1BzI6tGpWCQWjoSz_cM3xmh9uGC47WIQC5y6zu9FfLZuVWCtaPtF16gy96Zk6GRQXMh2iCl8VhsfgSNQ/60.jpg
2024-05-24,8662,Bugs Bunny Crazy Castle,12.24,47.73,191.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97Zg1dwlCH2nbR5QsR8q9dsmRORYFi777PP2M2C70d846Rp1hGmt1IVEcYjSvDN8JRYRfgtLbew-FIg6cQESvi0dcsav4sK8rD33F7zBDvTeumOiJgag-44WX0eRvW9wpxDZVDS7bJvmKbGYwXdXrmCE_hSLQ/60.jpg
2024-05-24,12114,Bump 'n' Jump,6.19,57.39,403.19,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv958Kbj2ZnPWWYtpBdjUy3rHd1l_AUs5RiCb6_JUtIg93U4FG5W_YNTrU6R6tXkkaQexxX2M1cYJNEGbtMTHsThI4-v9-R9gTedvlrZTVhOMB9cwori9i4Ynyn9HDryH_U_c6X92fq2zKrWW2NQ8J7IFsmjS7w/60.jpg
2024-05-24,12115,Burai Fighter,15.49,64.78,218.75,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96GKgRiiO8H8BU5XEJlqpJCr_YgQuPOJFRKXZfUbzUmH63vCgpd4nmbFw9l6WzbLWziUTcjs4IY432Qhie6cC8RuCPJI-N-rDDm3fMKBN6nGsQ_a6S1cyC06EcbHdOYxDq3cpexU50uCTPy-O3CfIwllrtJsw/60.jpg
2024-05-24,12116,Burgertime,12.12,56.84,227.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96cbEmFvttxZDdzbAzUCQCi8v41SQIkt1hUEhaO8iXkp8MnUZTbte4F3o2YdzyYY_jq0TPlKgXbTt0ES3uYJkiFNrSSyqvb3Spi98SqbJxzuI5kX9UQqnyyFEWK7QtNHCcGz4dSiA0dYNI5DtvNAMHF63ri3A/60.jpg
2024-05-24,12117,Cabal,12.23,55.14,51.59,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96qXwynFtNcuoBOKH48HeVHOJKvIUxn-hG6ue7Wb7uOcDqtSqSM3TKF5_4LlkajiL8LF1wXf7PXKyvHko4ZAWyz5PD8uM02imtJiChfLIJROAY0CiMtg5sNaItZkDGTndsh3zQ9KMY9rtN_Tg_9adFirk89_w/60.jpg
2024-05-24,8683,Caesar's Palace,6.43,19.50,100.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94CGyRy-C56iBpe063LJ4EFsZXB9jkLj1pPUzbgy_QbgQbAnG8fuT9wrruhsdiHUOudI0isAJuhHCvUVusnut6jzAFLE_i4zQu7loewTfUp4_ze9TJ3Sf212ChEzd74M7m3P9FUxzmd0457pH4bsCNJiOE5xQ/60.jpg
2024-05-24,12118,California Games,6.98,49.78,646.24,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97UqT7pNwi2l7AHty8Tkn9ARiM_AQzL8WUS6zGn90OIU15k2Bsqa8MqbVj3V7WHaNpc__lWz6i4eqievU_XQrpd7WPw7pTSTnhApd13yPVxSFD22Axmju9rXdyw6X62KXJ_bbo3PoxODT7aquqeByMHIYsJFQ/60.jpg
2024-05-24,14928,Caltron 6-in-1,350.04,427.25,699.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv950AivAThcxHGeKnnBg30yJlgEf9jz0Wz3T6O2qVFmRPG1vMToMg7-QYWc7Ysa2kUR40cThg8wxaMKP-byTkhNSvsdKx_zFtnwR_7rvZ5tSZbmnP1yza6_QXrdvuFKiNgerW1fkYqpSqYDsL5XYfmyZ6WWUEw/60.jpg
2024-05-24,8695,Captain America and the Avengers,31.50,160.75,643.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv9630x2j4TgjxWJ2ZxxgEaSNU4orSq4sJLCcZpb3S1SSd5YfnzKVi_uka9eg6gDQitrQz-wPSBZEtQ84bkSkvhZmwe9YjbWhvuFNboy-bUEYiUAOGQBi5ZmVYGHhv-gY_7L-dTzT3MEo4xgEhDKYbGcHt4p9fQ/60.jpg
2024-05-24,12119,Captain Comic,15.46,46.32,148.26,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv955n_sRUP4-af80W2egqox1IPIayJ_ucLlIXkrQWKZoz_liyJkmJw31fnFW43-KJW3hTcVrmJ4VSUNqvLxEnpxD9RiRcvSQABUmbKW8wXQ3JxPJoSdpPJcRljnqhb_BdbsHQBIm9r7gbfGaKdTjZWDb3Kt0ZQ/60.jpg
2024-05-24,8696,Captain Planet and the Planeteers,24.14,116.98,468.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94IeUc59peVq776WJEHl385xhzIJW4ectTBw-iIojrwbcb47_51VPZ3F3s9xpnUsaXVkj8Km70IBGjlTLk8OtJiQwF8zJUqd0eHt9-z7fSCKhmJf7SXbBbfqfK_OXBigdOHGaWhaJS8bo7VSuYdsH1tZ0Z82A/60.jpg
2024-05-24,12120,Captain Skyhawk,4.59,20.00,124.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96959bJK0y4LDrxgxjyUZu9ENFrwGMlDx5qQ14Sh09wsiRDaeUvBW8IfF3GcOPHCUpdXEmy3mHXCX-81w4VovKZyRnaCPgq-V7PqC3Vhx9VywKY3PXdClXsTzh0ay9LsUfYp0LuKf-roR1aaGKvippQuIs03Q/60.jpg
2024-05-24,12121,Casino Kid,6.17,31.72,127.34,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94t7zRdoI-hJ3MuaQBD-fRuQXruUKKuPH198I4n1azB4ppAepDYskKy_kYyJlsvSSp61NWF_4MpTbapr4he7ejX77-nUT0YcaxcdXLsC7jJEx1vJmc7ok_NyozzAXoMB3Ps9bX5ItHjJ_oWImwwgnyB3Fs07g/60.jpg
2024-05-24,8701,Casino Kid II,127.54,227.50,910.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv947XVgp50UIvpGMscTTgT7rQypA85gsxnDTbAxdcfPpxAs6Qdpmwf1DShCL7cVfdfkSAepxFuFnicEC1R4XQT9yA0g8iDEtGwdOpGCLu5ItThiW138Tk55gZ01mq-9xsE9e_hT2x9wushbqC5LnHMjXY-lBUA/60.jpg
2024-05-24,8702,Castelian,21.87,73.00,139.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96vu9Mrd0fnjqHTdDut0LeBs_QihRrOaaD1vQXbbTFytMYMagRvYUuEktbHh4NWarzRWSTWht3Ms3qjiVX98YevOi9jkpIPxaydxxZg4pYGQbYVIsvLSyfGpmrlSd-qVKV9dIqFwQVAV7vQYOVxkRIa19M5nA/60.jpg
2024-05-24,12122,Castle of Deceit,149.95,225.00,900.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97weaWB6B-W3e_OjKTExqDCY2u5ynaN4vdQAXIhmqIfO30ffgAQFVlXqRD83o7lv-4bR4bY7H7nGkA0OG-gU4OKu1-IqOvyieRvS2UFfWBtscvnpY3N1Vw8BLLZmRZRKJRZZRXNlegcjLijb7shZMI0BX8RrA/60.jpg
2024-05-24,12123,Castle of Dragon,20.84,62.75,251.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv960r_7MDtDPalstwtociAaCxCGgnWjiJitd-WH-j9tdUHfwt6fYn1mPfCnCkCFEWqtkEpuwRK2Axf3XXPzhhQQEtEozneg6ZZF9q3k9Q8yKug9FRMkzn0EX-Rk5dfcYeDa9zr26silYFuStbrCt6W1UdLHBoA/60.jpg
2024-05-24,12124,Castlequest,10.21,40.00,179.88,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97AHkue_BwEZCdXzvfYcdJMVeCKSEi04sNbyzoRs7pYjBdLJ8fvuDHpqpGKRyOBTHzFTXlmIR37BN2qg6jK-1daGr2DIWP2kiDgHpy-5b1bOzdW-JoIK3Mp4s8AGTTNKWQyJF1O-eqfd07r14VvMuLesw9YLg/60.jpg
2024-05-24,8704,Castlevania,27.49,142.50,660.49,https://commondatastorage.googleapis.com/images.pricecharting.com/3b12a11048f7975fdb91e89792cbeaeeef8807491f47348003cd1bc0d10e4f52/60.jpg
2024-05-24,11984,Castlevania II Simon's Quest,14.67,79.50,869.00,https://commondatastorage.googleapis.com/images.pricecharting.com/2d71e63c7c5556c54b806986d8abb4c13b82c04aeab9575d861c1de16992a8fa/60.jpg
2024-05-24,8706,Castlevania III Dracula's Curse,33.75,159.97,1550.64,https://commondatastorage.googleapis.com/images.pricecharting.com/f6d39ce7d7c4ac11532f3dfc462eb54dd3cbfe5b6a2ec24bd46aeb5611e0622b/60.jpg
2024-05-24,12126,Caveman Games,11.24,40.50,162.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95tbv-ajdMRQCosxCpCPHQqklxZqTRE9Wbpi2GlJGRSIlDa931g0DjCPQm5Gyqxm7aEPBuX0-ulq_kRG1UBSbzTggxxe5OyTMXAoUfhd7kVHdvrWMS5PFL1rMVGWQhFWF1F85pvJK6CS2-WcwHZWPX2htoGWg/60.jpg
2024-05-24,16130,Challenge of the Dragon,145.72,266.07,1004.25,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97yDOs5fBgri-GYthA9m396DvP1QkJ-TTr1k5Xyda-2gi3V6kRS4NRlVZIeLMTviRv9caUHQtLU2h1Ci0c735tGmGLsfSlW9-g-GjoQgl_LQvvw1AE2i7GHe4R-vzUynsMADTixXgZa2v3smyPvuEXWKQs6dg/60.jpg
2024-05-24,8713,Championship Bowling,7.14,20.00,79.61,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96PNg76qGSYOQISUo1URvvpqHy6E0qzFu33UqtikQteh65zmdZUDkBm_ONAD8r7XmsJuj2xB7trFHivpk2aeC9tUhGmR5ob9zao0qWc0I6TZwy4iWb1tGdbOHdmjQHQeIZcTDdL9KkEw7NFKIE_rJ48cE_egQ/60.jpg
2024-05-24,8714,Championship Pool,19.90,39.23,221.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96h5sQq8lV9S6lueLXkWrnNLdjjzrmZUxeC2_HG3zr8N-BI6HHv3qV4T65MyM-yKRwba85xZhAie6E2f4KLiZZOaq1J3M7WQl6_mIUhNsv6J8qKXP_J8qEBoHCF_Ns4uSpoDNgJsuPoKjYeb6IcPev4o4HN0g/60.jpg
2024-05-24,14927,Cheetahmen II,1926.47,5079.43,3486.29,https://commondatastorage.googleapis.com/images.pricecharting.com/7846d3bfd63392cb7a444d5249f246054dda9b18bc2bbeecca5e58356341836e/60.jpg
